DEC,HEX,所在文件,功能/描述,参数数量,a,b,c,d,e,f,g,h,i,j,k,l,m
1229,4CD,,设置血量，不超过上限，和234或249有微妙差异,4.894970537,机体场地编号,血量设置为11b
1230,4CE,,基于等级设置血量，自机还要加上插件提供的血量,4.898523078,机体场地编号,血量设置为b*等级倍率
1231,4CF,,基于等级设置血量，自机还要加上插件提供的血量,4.902075619,机体场地编号,血量设置为11b*等级倍率
1232,4D0,,返回机体血量值,4.905628161
1233,4D1,,返回机体血量百分比,4.909180702
1234,4D2,,返回机体血量上限,4.912733243
1235,4D3,,加载机体（比22E优先）,4.916285784,机体种类编号,,默认使用AI的编号
1236,4D4,,加载机体,4.919838325,机体种类编号,,默认使用AI的编号
1237,4D5,,,4.923390867
1238,4D6,,,4.926943408
1239,4D7,,指定自机武装位,4.930495949
1240,4D8,,清空自机武装位,4.93404849
1241,4D9,,,4.937601032
1242,4DA,,,4.941153573
1243,4DB,,,4.944706114
1244,4DC,,,4.948258655
1245,4DD,,,4.951811197
1246,4DE,,,4.955363738
1247,4DF,,机体登场,4.958916279,机体场地编号,机体阵营（只能为0，1，3）,机体种类编号，-2自机,机体等级,机体登场的横坐标,机体登场的纵坐标,机体登场的高度,机体登场的角度（0-361）
1248,4E0,,清理机体信息,4.96246882
1249,4E1,,返回机体是否存活，0代表阵亡，2代表存活,4.966021362,机体场地编号
1250,4E2,,设置机体位置,4.969573903,机体场地编号,x,y,z
1251,4E3,,设置机体角度，b、c参数好像和是否调整机体图像有关，但懒得研究了,4.973126444,机体场地编号,角度,角度
1252,4E4,,可能是贴图,4.976678985,机体场地编号,被记录,被记录,用武装就变，默认101，大概和贴图有关
1253,4E5,,可能是贴图,4.980231527,机体场地编号,,用武装就变，默认101，大概和贴图有关
1254,4E6,,可能是贴图,4.983784068,机体场地编号,用武装就变，默认101，大概和贴图有关
1255,4E7,,,4.987336609,机体场地编号
1256,4E8,,放大/缩小,4.99088915,机体场地编号,放大/缩小倍率（b/101倍）
1257,4E9,,可能是贴图,4.994441691,机体场地编号,用武装就变,用武装就变
1258,4EA,,设置血量（和236、237有微妙的不同）,4.997994233,机体场地编号,血量设置为b
1259,4EB,,设置血量（和236、237有微妙的不同）,5.001546774,机体场地编号,血量设置为11b
1260,4EC,,设置血量,5.005099315,机体场地编号,血量设置为b
1261,4ED,,设置血量（地狱默认使用）,5.008651856,机体场地编号,血量设置为11b
1262,4EE,,增加血量,5.012204398,机体场地编号,血量增加b
1263,4EF,,增加血量,5.015756939,机体场地编号,血量增加11b
1264,4F0,,增加血量上限,5.01930948,机体场地编号,血量上限增加b
1265,4F1,,增加血量上限,5.022862021,机体场地编号,血量上限增加11b
1266,4F2,,设置能量,5.026414563,机体场地编号,101为一管
1267,4F3,,设置机体AI,5.029967104,机体场地编号,AI编号
1268,4F4,,设置等级,5.033519645,机体场地编号,机体等级
1269,4F5,,设置自动悬浮高度,5.037072186,机体场地编号,自动悬浮最大高度
1270,4F6,,让机体变得透明?,5.040624728,机体场地编号,根据是否为0分别执行CscriptMeka vftable的两个内部函数，为0时的函数让机体变得透明，为2效果未知但翻转某个值的bit
1271,4F7,,设置机体透明度,5.044177269,机体场地编号,透明度（101为完全透明）,暂时未知
1272,4F8,,设置机体是否受到武装影响,5.04772981,机体场地编号,不为1就不受武装影响
1273,4F9,,,5.051282351,机体场地编号
1274,4FA,,设置机体在一定时间后爆炸,5.054834893,机体场地编号,时间
1275,4FB,,设置机体在被击败时是否爆炸,5.058387434,机体场地编号,不为1就不爆炸
1276,4FC,,,5.061939975
1277,4FD,,,5.065492516
1278,4FE,,设置机体锁定优先,5.069045058,机体场地编号,要修改锁定优先度的某个机体阵营,好像是优先程度
1279,4FF,,,5.072597599
1280,500,,设置Buff值,5.07615014,机体场地编号,Buff种类,Buff值设置为c
1281,501,,添加Buff值,5.079702681,机体场地编号,Buff种类,Buff值增加c
1282,502,,返回机体血量百分比,5.083255222,机体场地编号
1283,503,,,5.086807764
1284,504,,返回初始横坐标,5.090360305,机体场地编号
1285,505,,返回初始纵坐标,5.093912846,机体场地编号
1286,506,,返回初始高度,5.097465387,机体场地编号
1287,507,,,5.101017929
1288,508,,,5.10457047
1289,509,,,5.108123011
1290,50A,,,5.111675552
1291,50B,,,5.115228094
1292,50C,,,5.118780635
1293,50D,,,5.122333176
1294,50E,,,5.125885717
1295,50F,,和降落动画有关,5.129438259,机体场地编号,高度（为负值）,未知
1296,510,,,5.1329908
1297,511,,,5.136543341
1298,512,,,5.140095882
1299,513,,,5.143648424
1300,514,,,5.147200965
1301,515,,,5.150753506
1302,516,,使机体隐形，但做出动作后会解除,5.154306047,机体场地编号
1303,517,,制造重影,5.157858589,机体场地编号
1304,518,,,5.16141113
1305,519,,,5.164963671
1306,51A,,,5.168516212
1307,51B,,,5.172068753
1308,51C,,,5.175621295
1309,51D,,,5.179173836
1310,51E,,,5.182726377
1311,51F,,,5.186278918
1312,520,,,5.18983146
1313,521,,,5.193384001
1314,522,,,5.196936542
1315,523,,,5.200489083
1316,524,,,5.204041625
1317,525,,,5.207594166
1318,526,,,5.211146707
1319,527,,,5.214699248
1320,528,,,5.21825179
1321,529,,,5.221804331
1322,52A,,,5.225356872
1323,52B,,,5.228909413
1324,52C,,,5.232461955
1325,52D,,,5.236014496
1326,52E,,,5.239567037
1327,52F,,,5.243119578
1328,530,,,5.24667212
1329,531,,,5.250224661
1330,532,,,5.253777202
1331,533,,,5.257329743
1332,534,,,5.260882284
1333,535,,,5.264434826
1334,536,,,5.267987367
1335,537,,,5.271539908
1336,538,,,5.275092449
1337,539,,,5.278644991
1338,53A,,,5.282197532
1339,53B,,设置机体的残影特效,5.285750073,机体场地编号,恢复正常所需时间
1340,53C,,设置机体的残影特效,5.289302614,机体场地编号,机体退场所需时间
1341,53D,,,5.292855156
1342,53E,,,5.296407697
1343,53F,,,5.299960238
1344,540,,,5.303512779
1345,541,,,5.307065321
1346,542,,,5.310617862
1347,543,,,5.314170403
1348,544,,,5.317722944
1349,545,,,5.321275486
1350,546,,,5.324828027
1351,547,,,5.328380568
1352,548,,,5.331933109
1353,549,,,5.33548565
1354,54A,,,5.339038192
1355,54B,,,5.342590733
1356,54C,,,5.346143274
1357,54D,,,5.349695815
1358,54E,,,5.353248357
1359,54F,,,5.356800898
1360,550,,,5.360353439
1361,551,,,5.36390598
1362,552,,机体中途登场,5.367458522,同阵营机体数≤a时，达成登场条件,达成登场条件的b/60秒后登场,机体阵营,机体种类编号,机体等级,设置初始血量为血量上限的f%,决定机体生成在以地图某个固定点为中心的三角形的哪个顶点，小于0随机，0、1、2代表三个顶点，大于2生成在1代表的顶点,生成时高度,AI编号,？
1363,553,,机体中途登场，地狱与213一起用,5.371011063,同阵营机体数≤a时，达成登场条件,达成登场条件的b/60秒后登场,机体场地编号,决定机体生成在以地图某个固定点为中心的三角形的哪个顶点，小于0随机，0、1、2代表三个顶点，大于2生成在1代表的顶点,生成时高度,？
1364,554,,,5.374563604
1365,555,,设置条件（例如胜利条件）,5.378116145,条件编号，＜50代表满足时胜利，≥50代表满足时失败，但参数f设置为-2时满足了也不会胜利或失败,使用案例目前只看到0或9，可能是二进制,"判断条件是否满足的是什么，0设置条件后经过的时间，1设置的倒计时，5机体场地编号，6机体阵营编号，7剩余的机体数量，19 MapObj编号, 22剩余的MapObj数量",与参数c对应的值
1366,556,,,5.381668687
1367,557,,和条件有关,5.385221228,条件编号
1368,558,,,5.388773769
1369,559,,,5.39232631
1370,55A,,,5.395878852
1371,55B,,返回29F设置的胜利条件是否已被满足，2代表满足,5.399431393
1372,55C
1373,55D
1374,55E
1375,55F
1376,560
1377,561
1378,562
1379,563
1380,564
1381,565
1382,566
1383,567
1384,568
1385,569
1386,56A
1387,56B
